Date,GBPUSD=X,EURUSD=X
2019-12-30,1.3091918230056763,1.1182304620742798
2019-12-31,1.3113033771514893,1.120229721069336
2020-01-01,1.326259970664978,1.1220825910568237
2020-01-02,1.3250298500061035,1.1220825910568237
2020-01-03,1.3152703046798706,1.1171437501907349
2020-01-06,1.308010220527649,1.1161960363388062
2020-01-07,1.317002534866333,1.1197994947433472
2020-01-08,1.31137216091156,1.1154738664627075
2020-01-09,1.3105130195617676,1.1113210916519165
2020-01-10,1.3070186376571655,1.1111111640930176
2020-01-13,1.3045634031295776,1.1116669178009033
2020-01-14,1.2988194227218628,1.1135733127593994
2020-01-15,1.3022528886795044,1.113089919090271
2020-01-16,1.3041210174560547,1.1154004335403442
2020-01-17,1.3078734874725342,1.1139578819274902
2020-01-20,1.3007283210754395,1.1094592809677124
2020-01-21,1.3005592823028564,1.109693169593811
2020-01-22,1.3048017024993896,1.108561396598816
2020-01-23,1.3144749402999878,1.1096439361572266
2020-01-24,1.311991572380066,1.1055220365524292
2020-01-27,1.3061821460723877,1.1025358438491821
2020-01-28,1.3060115575790405,1.101976990699768
2020-01-29,1.3024563789367676,1.1022562980651855
2020-01-30,1.3022021055221558,1.1016855239868164
2020-01-31,1.3089004755020142,1.1029127836227417
2020-02-03,1.31816565990448,1.1089794635772705
2020-02-04,1.2997479438781738,1.1062926054000854
2020-02-05,1.3032711744308472,1.1047282218933105
2020-02-06,1.2997140884399414,1.1002310514450073
2020-02-07,1.2930254936218262,1.0982975959777832
2020-02-10,1.2891582250595093,1.0949305295944214
2020-02-11,1.2918227910995483,1.0913456678390503
2020-02-12,1.2956557273864746,1.091941475868225
2020-02-13,1.295756459236145,1.0875948667526245
2020-02-14,1.3046824932098389,1.0845986604690552
2020-02-17,1.3052955865859985,1.0841753482818604
2020-02-18,1.3008975982666016,1.0840108394622803
2020-02-19,1.3002209663391113,1.079540491104126
2020-02-20,1.2928247451782227,1.081009864807129
2020-02-21,1.2883278131484985,1.078799843788147
2020-02-24,1.29537034034729,1.0839051008224487
2020-02-25,1.292657732963562,1.0849199295043945
2020-02-26,1.3003394603729248,1.0881996154785156
2020-02-27,1.2906889915466309,1.0885894298553467
2020-02-28,1.2888922691345215,1.0997228622436523
2020-03-02,1.2807048559188843,1.1051311492919922
2020-03-03,1.2767152786254883,1.1144047975540161
2020-03-04,1.2820841073989868,1.118067979812622
2020-03-05,1.2874983549118042,1.113908290863037
2020-03-06,1.295068383216858,1.1223849058151245
2020-03-09,1.3099292516708374,1.1386020183563232
2020-03-10,1.3075313568115234,1.1397960186004639
2020-03-11,1.2909722328186035,1.1316505670547485
2020-03-12,1.2818212509155273,1.1261515617370605
2020-03-13,1.257023572921753,1.1184931993484497
2020-03-16,1.2399870157241821,1.115536093711853
2020-03-17,1.2266627550125122,1.1163206100463867
2020-03-18,1.2121652364730835,1.101552128791809
2020-03-19,1.1625338792800903,1.0961546897888184
2020-03-20,1.149438500404358,1.0657345056533813
2020-03-23,1.162304162979126,1.0694386959075928
2020-03-24,1.1595547199249268,1.0764610767364502
2020-03-25,1.1792036294937134,1.080263614654541
2020-03-26,1.1851149797439575,1.0889569520950317
2020-03-27,1.2200626134872437,1.1048258543014526
2020-03-30,1.245319128036499,1.113908290863037
2020-03-31,1.2371643781661987,1.1030466556549072
2020-04-01,1.2408487796783447,1.102657437324524
2020-04-02,1.238236665725708,1.0953621864318848
2020-04-03,1.2394952774047852,1.0847399234771729
2020-04-06,1.2220158576965332,1.0806955099105835
2020-04-07,1.2240501642227173,1.0803803205490112
2020-04-08,1.2338672876358032,1.0895144939422607
2020-04-09,1.23931086063385,1.0863661766052246
2020-04-10,1.2454850673675537,1.0927408933639526
2020-04-13,1.2461059093475342,1.0932666063308716
2020-04-14,1.2523951530456543,1.0922993421554565
2020-04-15,1.26262629032135,1.098538875579834
2020-04-16,1.252097249031067,1.0905101299285889
2020-04-17,1.2487823963165283,1.0858471393585205
2020-04-20,1.248751163482666,1.0866966247558594
2020-04-21,1.2442762851715088,1.0864840745925903
2020-04-22,1.2298610210418701,1.0856467485427856
2020-04-23,1.2323921918869019,1.080964207649231
2020-04-24,1.235223650932312,1.077702283859253
2020-04-27,1.2366595268249512,1.08236825466156
2020-04-28,1.2422668933868408,1.0824854373931885
2020-04-29,1.2435646057128906,1.0836584568023682
2020-04-30,1.2471472024917603,1.087725043296814
2020-05-01,1.2581465244293213,1.094546914100647
2020-05-04,1.2454230785369873,1.0959625244140625
2020-05-05,1.244555115699768,1.0904293060302734
2020-05-06,1.2444202899932861,1.0838581323623657
2020-05-07,1.232559323310852,1.0798553228378296
2020-05-08,1.237593173980713,1.0837171077728271
2020-05-11,1.2417423725128174,1.0839520692825317
2020-05-12,1.2333498001098633,1.080940842628479
2020-05-13,1.2254902124404907,1.0846810340881348
2020-05-14,1.224155068397522,1.08236825466156
2020-05-15,1.2233912944793701,1.0806955099105835
2020-05-18,1.2085760831832886,1.0821340084075928
2020-05-19,1.2200031280517578,1.0915124416351318
2020-05-20,1.2255953550338745,1.0927767753601074
2020-05-21,1.2236906290054321,1.0982975959777832
2020-05-22,1.2223445177078247,1.0952903032302856
2020-05-25,1.218605637550354,1.0907801389694214
2020-05-26,1.220137119293213,1.0902997255325317
2020-05-27,1.23350191116333,1.0981770753860474
2020-05-28,1.2264822721481323,1.1016855239868164
2020-05-29,1.2321492433547974,1.1079105138778687
2020-06-01,1.2347996234893799,1.1118524074554443
2020-06-02,1.248704433441162,1.1125946044921875
2020-06-03,1.2581465244293213,1.118943691253662
2020-06-04,1.2575136423110962,1.1235954761505127
2020-06-05,1.2609069347381592,1.1337867975234985
2020-06-08,1.2725722789764404,1.1319515705108643
2020-06-09,1.2735283374786377,1.1305567026138306
2020-06-10,1.2711325883865356,1.1332215070724487
2020-06-11,1.2710679769515991,1.1365444660186768
2020-06-12,1.257703423500061,1.1288082599639893
2020-06-15,1.2508755922317505,1.1252011060714722
2020-06-16,1.2637752294540405,1.1337740421295166
2020-06-17,1.258510708808899,1.1265701055526733
2020-06-18,1.2552721500396729,1.1242902278900146
2020-06-19,1.2426837682724,1.1211000680923462
2020-06-22,1.234811782836914,1.1177555322647095
2020-06-23,1.250156283378601,1.1279679536819458
2020-06-24,1.2524893283843994,1.1312345266342163
2020-06-25,1.2412954568862915,1.1250872611999512
2020-06-26,1.2425447702407837,1.1222084760665894
2020-06-29,1.2342174053192139,1.1225864887237549
2020-06-30,1.2310571670532227,1.1247202157974243
2020-07-01,1.2389271259307861,1.1235954761505127
2020-07-02,1.2464786767959595,1.1251378059387207
2020-07-03,1.2466403245925903,1.1237848997116089
2020-07-06,1.247551679611206,1.1247202157974243
2020-07-07,1.249547004699707,1.1312856674194336
2020-07-08,1.2542802095413208,1.1275228261947632
2020-07-09,1.2613521814346313,1.1339154243469238
2020-07-10,1.2605094909667969,1.1287955045700073
2020-07-13,1.2627506256103516,1.1310042142868042
2020-07-14,1.255177617073059,1.134549617767334
2020-07-15,1.25692880153656,1.1410704851150513
2020-07-16,1.2591001987457275,1.1417193412780762
2020-07-17,1.2559500932693481,1.139211654663086
2020-07-20,1.2571184635162354,1.1442956924438477
2020-07-21,1.266175389289856,1.1458691358566284
2020-07-22,1.2730745077133179,1.15340256690979
2020-07-23,1.2729934453964233,1.1568717956542969
2020-07-24,1.2730745077133179,1.1596084833145142
2020-07-27,1.2795906066894531,1.1652567386627197
2020-07-28,1.2889753580093384,1.1769275665283203
2020-07-29,1.292373776435852,1.171879529953003
2020-07-30,1.298246145248413,1.1782865524291992
2020-07-31,1.311785101890564,1.1872254610061646
2020-08-03,1.3101695775985718,1.1782310009002686
2020-08-04,1.3078734874725342,1.1763322353363037
2020-08-05,1.3086093664169312,1.181544303894043
2020-08-06,1.3126804828643799,1.187281847000122
2020-08-07,1.3138015270233154,1.1876484155654907
2020-08-10,1.3052273988723755,1.1782727241516113
2020-08-11,1.3077194690704346,1.1737778186798096
2020-08-12,1.3050740957260132,1.1736538410186768
2020-08-13,1.3048017024993896,1.179380178451538
2020-08-14,1.3070528507232666,1.1816558837890625
2020-08-17,1.3107001781463623,1.1852554082870483
2020-08-18,1.3107877969741821,1.1876484155654907
2020-08-19,1.325398564338684,1.1947859525680542
2020-08-20,1.311079978942871,1.1843500137329102
2020-08-21,1.3220343589782715,1.1873664855957031
2020-08-24,1.3094146251678467,1.1798018217086792
2020-08-25,1.307138204574585,1.1794538497924805
2020-08-26,1.3152183294296265,1.183501958847046
2020-08-27,1.3219819068908691,1.1842728853225708
2020-08-28,1.3199577331542969,1.1819632053375244
2020-08-31,1.3356484174728394,1.1918240785598755
2020-09-01,1.3364516496658325,1.193901538848877
2020-09-02,1.339943766593933,1.1923214197158813
2020-09-03,1.335131287574768,1.184735894203186
2020-09-04,1.3262248039245605,1.1839784383773804
2020-09-07,1.3245735168457031,1.183445930480957
2020-09-08,1.3162224292755127,1.1821727752685547
2020-09-09,1.2968486547470093,1.177024483680725
2020-09-10,1.2999167442321777,1.1806375980377197
2020-09-11,1.2808295488357544,1.1824384927749634
2020-09-14,1.2806557416915894,1.1842728853225708
2020-09-15,1.2849671840667725,1.187000036239624
2020-09-16,1.2884771823883057,1.1844412088394165
2020-09-17,1.2959998846054077,1.1803449392318726
2020-09-18,1.2975554466247559,1.1848200559616089
2020-09-21,1.2932761907577515,1.1845533847808838
2020-09-22,1.2820513248443604,1.176800012588501
2020-09-23,1.2744048833847046,1.1708368062973022
2020-09-24,1.2717468738555908,1.1658544540405273
2020-09-25,1.2757054567337036,1.1673243045806885
2020-09-28,1.2766826152801514,1.1635348796844482
2020-09-29,1.2873492240905762,1.167883276939392
2020-09-30,1.2866535186767578,1.1742050647735596
2020-10-01,1.2917560338974,1.1726078987121582
2020-10-02,1.2886265516281128,1.1744946241378784
2020-10-05,1.2931090593338013,1.1720443964004517
2020-10-06,1.2992581129074097,1.1792453527450562
2020-10-07,1.2883278131484985,1.1737639904022217
2020-10-08,1.2917560338974,1.176747441291809
2020-10-09,1.29404616355896,1.1767003536224365
2020-10-12,1.3031693696975708,1.181683897972107
2020-10-13,1.3065747022628784,1.1816140413284302
2020-10-14,1.2935272455215454,1.1742188930511475
2020-10-15,1.3012362718582153,1.1743981838226318
2020-10-16,1.2902060747146606,1.1707134246826172
2020-10-19,1.2927746772766113,1.1715501546859741
2020-10-20,1.2948671579360962,1.176885962486267
2020-10-21,1.2954038381576538,1.1829839944839478
2020-10-22,1.3131976127624512,1.1853959560394287
2020-10-23,1.307805061340332,1.1815024614334106
2020-10-26,1.3054660558700562,1.1848480701446533
2020-10-27,1.301574945449829,1.1809443235397339
2020-10-28,1.303186297416687,1.1784114837646484
2020-10-29,1.2989881038665771,1.1748672723770142
2020-10-30,1.2931926250457764,1.1678695678710938
2020-11-02,1.2926744222640991,1.1642121076583862
2020-11-03,1.2923903465270996,1.1642799377441406
2020-11-04,1.3121638298034668,1.176221489906311
2020-11-05,1.2966804504394531,1.17326819896698
2020-11-06,1.3139395713806152,1.1817537546157837
2020-11-09,1.318061351776123,1.1893010139465332
2020-11-10,1.3169677257537842,1.182732105255127
2020-11-11,1.3261544704437256,1.1818794012069702
2020-11-12,1.3224189281463623,1.1780297756195068
2020-11-13,1.3121638298034668,1.1803393363952637
2020-11-16,1.3220518827438354,1.1845253705978394
2020-11-17,1.322209119796753,1.1859441995620728
2020-11-18,1.3259083032608032,1.186366319656372
2020-11-19,1.325644612312317,1.1847639083862305
2020-11-20,1.3249244689941406,1.1866477727890015
2020-11-23,1.3305126428604126,1.1866477727890015
2020-11-24,1.332906723022461,1.1842728853225708
2020-11-25,1.3363267183303833,1.1900511980056763
2020-11-26,1.3385447263717651,1.1920002698898315
2020-11-27,1.3354523181915283,1.191599726676941
2020-11-30,1.333191156387329,1.1971460580825806
2020-12-01,1.3336889743804932,1.193816065788269
2020-12-02,1.3422638177871704,1.2074378728866577
2020-12-03,1.3370771408081055,1.2114603519439697
2020-12-04,1.345496654510498,1.2145650386810303
2020-12-07,1.3417415618896484,1.212135910987854
2020-12-08,1.3357375860214233,1.2113136053085327
2020-12-09,1.3365589380264282,1.2110936641693115
2020-12-10,1.3367018699645996,1.207875370979309
2020-12-11,1.3305658102035522,1.2144293785095215
2020-12-14,1.3318239450454712,1.213340401649475
2020-12-15,1.3330844640731812,1.214889645576477
2020-12-16,1.3444474935531616,1.2154301404953003
2020-12-17,1.3502929210662842,1.2199585437774658
2020-12-18,1.3570178747177124,1.226271629333496
2020-12-21,1.3401951789855957,1.221612811088562
2020-12-22,1.3449536561965942,1.2236906290054321
2020-12-23,1.339943766593933,1.2186651229858398
2020-12-24,1.3505300283432007,1.2191405296325684
2020-12-25,1.3552008867263794,1.2184720039367676
2020-12-28,1.3572388887405396,1.2205095291137695
2020-12-29,1.3466018438339233,1.2223445177078247
2020-12-30,1.3499903678894043,1.225295066833496
2020-12-31,1.36306631565094,1.2299896478652954
2021-01-01,1.3673007488250732,1.218026876449585
2021-01-04,1.3684196472167969,1.2250697612762451
2021-01-05,1.3571596145629883,1.2251598834991455
2021-01-06,1.3629549741744995,1.230027437210083
2021-01-07,1.3625277280807495,1.2341108322143555
2021-01-08,1.3569625616073608,1.227144479751587
2021-01-11,1.3516253232955933,1.2186205387115479
2021-01-12,1.3524113893508911,1.2160701751708984
2021-01-13,1.3670539855957031,1.2208894491195679
2021-01-14,1.364926815032959,1.2162491083145142
2021-01-15,1.3683634996414185,1.2151259183883667
2021-01-18,1.357533574104309,1.2068113088607788
2021-01-19,1.3581236600875854,1.207729458808899
2021-01-20,1.3644241094589233,1.2138868570327759
2021-01-21,1.3668484687805176,1.2115631103515625
2021-01-22,1.3729474544525146,1.2166293859481812
2021-01-25,1.3688204288482666,1.216944694519043
2021-01-26,1.3678992986679077,1.214624047279358
2021-01-27,1.374154806137085,1.216299295425415
2021-01-28,1.3669419288635254,1.2105072736740112
2021-01-29,1.3725008964538574,1.2120037078857422
2021-02-01,1.3697690963745117,1.2123857736587524
2021-02-02,1.3678767681121826,1.2068694829940796
2021-02-03,1.3659336566925049,1.203905463218689
2021-02-04,1.364908218383789,1.2042388916015625
2021-02-05,1.3676148653030396,1.1966731548309326
2021-02-08,1.3738716840744019,1.2048773765563965
2021-02-09,1.374570369720459,1.2053595781326294
2021-02-10,1.3817994594573975,1.2119992971420288
2021-02-11,1.3832597732543945,1.2121212482452393
2021-02-12,1.381024718284607,1.2131506204605103
2021-02-15,1.3871549367904663,1.2122093439102173
2021-02-16,1.3914785385131836,1.2132196426391602
2021-02-17,1.388811707496643,1.2092483043670654
2021-02-18,1.3866355419158936,1.2048004865646362
2021-02-19,1.3967455625534058,1.209189772605896
2021-02-22,1.403114914894104,1.2126356363296509
2021-02-23,1.4071228504180908,1.2166796922683716
2021-02-24,1.412030577659607,1.215214490890503
2021-02-25,1.4148274660110474,1.2171372175216675
2021-02-26,1.4008152484893799,1.2160420417785645
2021-03-01,1.3972529172897339,1.208956003189087
2021-03-02,1.3929517269134521,1.2051095962524414
2021-03-03,1.3954981565475464,1.208546757698059
2021-03-04,1.3926994800567627,1.2050660848617554
2021-03-05,1.3894098997116089,1.1967735290527344
2021-03-08,1.385367751121521,1.1925631761550903
2021-03-09,1.3823610544204712,1.185171127319336
2021-03-10,1.3890432119369507,1.1897906064987183
2021-03-11,1.3931456804275513,1.1926058530807495
2021-03-12,1.3989927768707275,1.1986095905303955
2021-03-15,1.3929517269134521,1.1950000524520874
2021-03-16,1.3899120092391968,1.1925773620605469
2021-03-17,1.3902212381362915,1.190164566040039
2021-03-18,1.3975849151611328,1.1982792615890503
2021-03-19,1.3925055265426636,1.1918240785598755
2021-03-22,1.3832597732543945,1.1883116960525513
2021-03-23,1.3862512111663818,1.193303108215332
2021-03-24,1.3730417490005493,1.1840205192565918
2021-03-25,1.3688879013061523,1.1813069581985474
2021-03-26,1.374910593032837,1.1776621341705322
2021-03-29,1.3791011571884155,1.1788004636764526
2021-03-30,1.3775053024291992,1.177100658416748
2021-03-31,1.3746649026870728,1.1723604202270508
2021-04-01,1.3786258697509766,1.1728830337524414
2021-04-02,1.383508563041687,1.177994966506958
2021-04-05,1.383125901222229,1.176816701889038
2021-04-06,1.3914011716842651,1.1818934679031372
2021-04-07,1.383125901222229,1.1874228715896606
2021-04-08,1.3743815422058105,1.1873664855957031
2021-04-09,1.373437762260437,1.1915684938430786
2021-04-12,1.3712154626846313,1.1900511980056763
2021-04-13,1.3753834962844849,1.1914690732955933
2021-04-14,1.3759700059890747,1.1954143047332764
2021-04-15,1.3779228925704956,1.1986095905303955
2021-04-16,1.3785498142242432,1.1971746683120728
2021-04-19,1.3818453550338745,1.1969454288482666
2021-04-20,1.3993842601776123,1.204529047012329
2021-04-21,1.3938837051391602,1.2032392024993896
2021-04-22,1.3931845426559448,1.2037750482559204
2021-04-23,1.3840255737304688,1.2014753818511963
2021-04-26,1.3866355419158936,1.2089852094650269
2021-04-27,1.3895643949508667,1.2081671953201294
2021-04-28,1.390356421470642,1.2090305089950562
2021-04-29,1.395673394203186,1.213592290878296
2021-04-30,1.3952839374542236,1.2127091884613037
2021-05-03,1.3819791078567505,1.2027760744094849
2021-05-04,1.3903758525848389,1.2061271667480469
2021-05-05,1.388811707496643,1.2015043497085571
2021-05-06,1.3909753561019897,1.2007973194122314
2021-05-07,1.389854073524475,1.2068549394607544
2021-05-10,1.4041197299957275,1.2171076536178589
2021-05-11,1.4131278991699219,1.2140932083129883
2021-05-12,1.4138271808624268,1.2144500017166138
2021-05-13,1.4063708782196045,1.2078505754470825
2021-05-14,1.4050863981246948,1.207729458808899
2021-05-17,1.4101786613464355,1.2150373458862305
2021-05-18,1.4148674011230469,1.2156872749328613
2021-05-19,1.41880202293396,1.2223997116088867
2021-05-20,1.4106162786483765,1.217285394668579
2021-05-21,1.4185603857040405,1.222538709640503
2021-05-24,1.4142870903015137,1.2183235883712769
2021-05-25,1.415608525276184,1.2214635610580444
2021-05-26,1.4143872261047363,1.2249093055725098
2021-05-27,1.4116119146347046,1.21925950050354
2021-05-28,1.4203739166259766,1.2193188667297363
2021-05-31,1.4180374145507812,1.2190067768096924
2021-06-01,1.4226775169372559,1.223286509513855
2021-06-02,1.4157087802886963,1.2217769622802734
2021-06-03,1.4171934127807617,1.220986247062683
2021-06-04,1.4109944105148315,1.2133007049560547
2021-06-07,1.4164307117462158,1.2168411016464233
2021-06-08,1.41765558719635,1.2193634510040283
2021-06-09,1.414987564086914,1.217285394668579
2021-06-10,1.4112334251403809,1.218200445175171
2021-06-11,1.4170126914978027,1.2172558307647705
2021-06-14,1.411930799484253,1.2110203504562378
2021-06-15,1.4109944105148315,1.212224006652832
2021-06-16,1.4081531763076782,1.2127091884613037
2021-06-17,1.3990709781646729,1.1995586156845093
2021-06-18,1.3938642740249634,1.1913414001464844
2021-06-21,1.381711721420288,1.1873664855957031
2021-06-22,1.392540454864502,1.1912561655044556
2021-06-23,1.3949919939041138,1.1936734914779663
2021-06-24,1.3967455625534058,1.1933174133300781
2021-06-25,1.3916915655136108,1.1930327415466309
2021-06-28,1.389506459236145,1.1942152976989746
2021-06-29,1.3879058361053467,1.1928904056549072
2021-06-30,1.3842746019363403,1.1901928186416626
2021-07-01,1.3829153776168823,1.1856770515441895
2021-07-02,1.3759511709213257,1.1846235990524292
2021-07-05,1.383125901222229,1.1856207847595215
2021-07-06,1.3856172561645508,1.186380386352539
2021-07-07,1.3805670738220215,1.1824523210525513
2021-07-08,1.3801099061965942,1.17933988571167
2021-07-09,1.3790820837020874,1.184800386428833
2021-07-12,1.3899506330490112,1.187295913696289
2021-07-13,1.3886960744857788,1.186521053314209
2021-07-14,1.3806052207946777,1.1775373220443726
2021-07-15,1.385809302330017,1.1833338737487793
2021-07-16,1.3829728364944458,1.1811814308166504
2021-07-19,1.3763866424560547,1.1814005374908447
2021-07-20,1.3669979572296143,1.1793843507766724
2021-07-21,1.3633265495300293,1.1784114837646484
2021-07-22,1.3714035749435425,1.179273009300232
2021-07-23,1.377389669418335,1.1772738695144653
2021-07-26,1.3757808208465576,1.1773432493209839
2021-07-27,1.3829153776168823,1.1807769536972046
2021-07-28,1.3882719278335571,1.1823126077651978
2021-07-29,1.3906852006912231,1.1845955848693848
2021-07-30,1.3964334726333618,1.1892997026443481
2021-08-02,1.3896223306655884,1.186704158782959
2021-08-03,1.3892748355865479,1.1874650716781616
2021-08-04,1.391788363456726,1.1869436502456665
2021-08-05,1.3890432119369507,1.1837401390075684
2021-08-06,1.3927576541900635,1.1835720539093018
2021-08-09,1.3868471384048462,1.1749500036239624
2021-08-10,1.3849073648452759,1.17384672164917
2021-08-11,1.3836042881011963,1.172333002090454
2021-08-12,1.3866932392120361,1.1741899251937866
2021-08-13,1.3811582326889038,1.173626184463501
2021-08-16,1.3863856792449951,1.179467797279358
2021-08-17,1.3842746019363403,1.177994966506958
2021-08-18,1.3740416765213013,1.1709738969802856
2021-08-19,1.3743815422058105,1.1703298091888428
2021-08-20,1.3630849123001099,1.1676595211029053
2021-08-23,1.3625277280807495,1.1697548627853394
2021-08-24,1.37247633934021,1.1744533777236938
2021-08-25,1.3725517988204956,1.175309181213379
2021-08-26,1.3766520023345947,1.1774401664733887
2021-08-27,1.3702384233474731,1.1756407022476196
2021-08-30,1.3762996196746826,1.1799006462097168
2021-08-31,1.376045823097229,1.1796904802322388
2021-09-01,1.3753398656845093,1.1810280084609985
2021-09-02,1.3771638870239258,1.1840906143188477
2021-09-03,1.383680820465088,1.1876484155654907
2021-09-06,1.3859245777130127,1.1885942220687866
2021-09-07,1.3839489221572876,1.1875073909759521
2021-09-08,1.3779798746109009,1.184356927871704
2021-09-09,1.3767657279968262,1.1819101572036743
2021-09-10,1.3839681148529053,1.1825922727584839
2021-09-13,1.3840830326080322,1.1811953783035278
2021-09-14,1.3838149309158325,1.1811953783035278
2021-09-15,1.381024718284607,1.1804981231689453
2021-09-16,1.3848881721496582,1.1819995641708374
2021-09-17,1.3797005414962769,1.176747441291809
2021-09-20,1.3729662895202637,1.1729930639266968
2021-09-21,1.366269588470459,1.1730204820632935
2021-09-22,1.3657469749450684,1.17229163646698
2021-09-23,1.3617113828659058,1.168770432472229
2021-09-24,1.3722503185272217,1.1740258932113647
2021-09-27,1.3669044971466064,1.1723054647445679
2021-09-28,1.3701633214950562,1.1696795225143433
2021-09-29,1.354224443435669,1.1686338186264038
2021-09-30,1.3426424264907837,1.1601601839065552
2021-10-01,1.346982717514038,1.1574475765228271
2021-10-04,1.3570915460586548,1.160725712776184
2021-10-05,1.3607479333877563,1.1618449687957764
2021-10-06,1.3627691268920898,1.1596084833145142
2021-10-07,1.3592127561569214,1.1555349826812744
2021-10-08,1.3620266914367676,1.1559758186340332
2021-10-11,1.361655831336975,1.1566041707992554
2021-10-12,1.3590649366378784,1.1553747653961182
2021-10-13,1.3578838109970093,1.15340256690979
2021-10-14,1.366923213005066,1.1599582433700562
2021-10-15,1.3668859004974365,1.159151554107666
2021-10-18,1.376159429550171,1.1597026586532593
2021-10-19,1.373645305633545,1.161386251449585
2021-10-20,1.3793197870254517,1.1631964445114136
2021-10-21,1.3822999000549316,1.1655012369155884
2021-10-22,1.379120111465454,1.1625338792800903
2021-10-25,1.3762730360031128,1.1640088558197021
2021-10-26,1.37644362449646,1.161170482635498
2021-10-27,1.3766140937805176,1.1598236560821533
2021-10-28,1.3732868432998657,1.1600120067596436
2021-10-29,1.380071759223938,1.1683608293533325
2021-11-01,1.36832594871521,1.1556684970855713
2021-11-02,1.365541934967041,1.1599582433700562
2021-11-03,1.3617392778396606,1.1579434871673584
2021-11-04,1.3694878816604614,1.1615750789642334
2021-11-05,1.3508602380752563,1.1555349826812744
2021-11-08,1.349127173423767,1.1568851470947266
2021-11-09,1.3564507961273193,1.159151554107666
2021-11-10,1.3560001850128174,1.1595547199249268
2021-11-11,1.3412736654281616,1.148593544960022
2021-11-12,1.3366482257843018,1.145081877708435
2021-11-15,1.341705560684204,1.144164800643921
2021-11-16,1.3408420085906982,1.1366478204727173
2021-11-17,1.3424620628356934,1.1321182250976562
2021-11-18,1.34916353225708,1.1321182250976562
2021-11-19,1.3499648571014404,1.1368415355682373
2021-11-22,1.3434540033340454,1.1275737285614014
2021-11-23,1.3397642374038696,1.12421452999115
2021-11-24,1.337595820426941,1.1244926452636719
2021-11-25,1.333066701889038,1.1202975511550903
2021-11-26,1.331416130065918,1.1209630966186523
2021-11-29,1.334098219871521,1.1293182373046875
2021-11-30,1.3315047025680542,1.1293437480926514
2021-12-01,1.3295927047729492,1.1330289840698242
2021-12-02,1.3280000686645508,1.1319515705108643
2021-12-03,1.3299994468688965,1.1306205987930298
2021-12-06,1.3237318992614746,1.1304799318313599
2021-12-07,1.326435923576355,1.128668189048767
2021-12-08,1.3246086835861206,1.1276500225067139
2021-12-09,1.3210039138793945,1.1345586776733398
2021-12-10,1.3224014043807983,1.1293309926986694
2021-12-13,1.3257148265838623,1.131183385848999
2021-12-14,1.3213530778884888,1.1285407543182373
2021-12-15,1.323050618171692,1.1261261701583862
2021-12-16,1.3263126611709595,1.1290758848190308
2021-12-17,1.3323739767074585,1.1334141492843628
2021-12-20,1.3229438066482544,1.1243535280227661
2021-12-21,1.3210004568099976,1.1277517080307007
2021-12-22,1.3269639015197754,1.128757357597351
2021-12-23,1.3352025747299194,1.1328877210617065
2021-12-24,1.3406623601913452,1.132733702659607
2021-12-27,1.3404303789138794,1.1324259042739868
2021-12-28,1.3426964282989502,1.130454421043396
